"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00067958","STAFFORDVILLE, CT US","2018-03-31",,"55","33","33"
"USC00067958","STAFFORDVILLE, CT US","2018-04-01",,"54","33","41"
"USC00067958","STAFFORDVILLE, CT US","2018-04-02",,"54","27","27"
"USC00067958","STAFFORDVILLE, CT US","2018-04-03",,"37","24","24"
"USC00067958","STAFFORDVILLE, CT US","2018-04-04",,"40","24","36"
"USC00067958","STAFFORDVILLE, CT US","2018-04-05",,"55","27","27"
"USC00067958","STAFFORDVILLE, CT US","2018-04-06",,"39","19","19"
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-01","8","17","2",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-02","17","25","12",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-03","21","28","12",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-04","24","27","22",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-05","16","22","8",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-06","9","13","3",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-07","7","20","-2",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-08","24","31","20",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-09","34","43","25",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-10","30","36","19",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-11","35","42","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-12","45","55","37",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-13","43","54","17",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-14","19","26","14",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-15","20","26","15",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-16","26","36","20",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-17","35","37","22",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-18","25","32","17",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-19","27","36","20",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-20","37","51","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-21","36","45","27",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-22","39","46","36",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-23","44","54","40",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-24","40","43","25",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-25","27","34","21",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-26","28","34","22",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-27","35","48","23",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-28","42","47","39",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-29","41","44","32",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-30","33","38","24",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-01-31","25","33","18",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-01","35","40","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-02","31","37","15",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-03","20","31","14",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-04","35","45","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-05","38","45","23",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-06","29","35","22",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-07","29","41","27",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-08","31","34","23",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-09","27","34","20",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-10","37","45","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-11","43","50","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-12","43","54","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-13","30","34","24",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-14","36","45","32",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-15","42","52","39",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-16","47","57","37",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-17","35","37","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-18","36","45","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-19","37","46","27",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-20","47","56","42",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-21","51","67","44",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-22","49","58","36",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-23","36","38","34",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-24","42","54","37",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-25","42","45","39",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-26","43","50","35",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-27","41","52","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-02-28","43","54","36",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-01","47","55","38",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-02","41","44","38",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-03","41","48","37",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-04","41","44","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-05","36","42","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-06","37","44","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-07","36","38","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-08","37","43","34",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-09","36","43","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-10","36","42","32",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-11","38","46","30",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-12","37","43","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-13","37","39","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-14","36","43","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-15","38","48","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-16","37","42","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-17","35","48","27",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-18","33","41","24",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-19","36","44","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-20","33","40","27",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-21","36","39","32",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-22","39","53","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-23","43","52","35",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-24","43","51","35",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-25",,"45","33",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-26",,"46","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-27","37","45","28",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-28","42","48","39",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-29","45","48","42",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-30","48","61","42",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-03-31","46","55","38",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-04-01","47","60","38",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-04-02","38","43","31",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-04-03","36","41","29",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-04-04","44","56","39",
"USW00094702","IGOR I SIKORSKY MEMORI AIRPORT, CT US","2018-04-05","40","45","32",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-01",,"14","0",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-02",,"23","-1",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-03",,"27","5",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-04",,"28","17",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-05",,"21","6",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-06",,"13","-2",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-07",,"17","-10",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-08",,"31","17",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-09",,"40","26",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-10",,"37","12",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-11",,"55","27",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-12",,"68","41",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-17",,"34","21",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-18",,"31","11",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-19",,"36","21",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-20",,"48","29",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-21",,"48","23",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-22",,"41","34",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-23",,"43","33",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-24",,"41","22",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-25",,"31","19",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-26",,"35","14",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-27",,"52","24",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-28",,"51","35",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-29",,"44","31",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-30",,"37","21",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-01-31",,"32","18",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-01",,"43","29",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-02",,"36","14",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-03",,"29","11",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-04",,"44","27",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-05",,"41","20",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-06",,"34","18",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-07",,"34","19",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-08",,"30","20",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-09",,"32","14",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-10",,"48","31",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-11",,"43","39",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-12",,"45","28",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-13",,"35","23",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-14",,"52","28",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-15",,"50","40",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-16",,"55","36",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-17",,"40","28",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-18",,"42","24",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-19",,"48","20",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-20",,"65","46",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-21",,"73","50",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-22",,"55","33",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-23",,"39","31",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-24",,"55","34",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-25",,"42","38",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-26",,"53","36",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-27",,"55","26",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-02-28",,"57","38",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-01",,"62","35",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-02",,"44","37",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-03",,"49","39",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-04",,"43","33",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-05",,"45","33",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-06",,"48","25",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-07",,"38","31",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-08",,"40","32",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-09",,"40","28",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-10",,"40","31",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-11",,"44","30",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-12",,"44","22",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-13",,"38","32",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-14",,"41","30",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-15",,"46","32",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-16",,"38","29",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-17",,"47","25",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-18",,"37","19",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-19",,"42","26",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-20",,"41","23",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-21",,"41","33",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-22",,"55","34",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-23",,"51","28",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-24",,"50","27",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-25",,"46","27",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-26",,"49","25",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-27",,"50","24",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-28",,"57","38",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-29",,"55","39",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-30",,"59","43",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-03-31",,"59","38",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-04-01",,"58","36",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-04-02",,"43","30",
"USW00014752","HARTFORD BRAINARD FIELD, CT US","2018-04-03",,"43","28",
"USC00067970","STAMFORD 5 N, CT US","2018-01-01",,"16","-5","16"
"USC00067970","STAMFORD 5 N, CT US","2018-01-02",,"23","2","21"
"USC00067970","STAMFORD 5 N, CT US","2018-01-03",,"27","5","25"
"USC00067970","STAMFORD 5 N, CT US","2018-01-04",,"26","19","24"
"USC00067970","STAMFORD 5 N, CT US","2018-01-05",,"25","7","7"
"USC00067970","STAMFORD 5 N, CT US","2018-01-06",,"11","6","9"
"USC00067970","STAMFORD 5 N, CT US","2018-01-07",,"16","-11","13"
"USC00067970","STAMFORD 5 N, CT US","2018-01-08",,"30","13","27"
"USC00067970","STAMFORD 5 N, CT US","2018-01-09",,"41","25","40"
"USC00067970","STAMFORD 5 N, CT US","2018-01-10",,"40","16","35"
"USC00067970","STAMFORD 5 N, CT US","2018-01-11",,"47","27","47"
"USC00067970","STAMFORD 5 N, CT US","2018-01-14",,,"12","20"
"USC00067970","STAMFORD 5 N, CT US","2018-01-15",,"29","13","26"
"USC00067970","STAMFORD 5 N, CT US","2018-01-16",,"33","15","32"
"USC00067970","STAMFORD 5 N, CT US","2018-01-17",,"36","31",
"USC00067970","STAMFORD 5 N, CT US","2018-01-18",,"32","15",
"USC00067970","STAMFORD 5 N, CT US","2018-01-19",,"37","13","34"
"USC00067970","STAMFORD 5 N, CT US","2018-01-20",,,"21",
"USC00067970","STAMFORD 5 N, CT US","2018-01-21",,"46","27","40"
"USC00067970","STAMFORD 5 N, CT US","2018-01-22",,"46","36","42"
"USC00067970","STAMFORD 5 N, CT US","2018-01-23",,"56","39",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-01",,"16","3",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-02",,"25","13",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-03",,"27","14",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-04",,"28","21",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-05",,"25","9",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-06",,"14","6",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-07",,"21","0",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-08",,"33","21",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-09",,"43","29",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-10",,"35","10",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-11",,"45","28",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-12",,"54","37",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-13",,"55","18",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-14",,"27","14",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-15",,"24","13",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-16",,"38","18",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-17",,"38","22",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-18",,"34","17",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-19",,"35","22",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-20",,"50","23",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-21",,"47","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-22",,"47","37",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-23",,"52","38",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-24",,"42","25",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-25",,"33","22",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-26",,"35","19",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-27",,"47","21",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-28",,"48","37",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-29",,"45","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-30",,"38","23",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-01-31",,"34","20",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-01",,"41","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-02",,"37","15",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-03",,"31","14",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-04",,"47","31",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-05",,"47","21",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-06",,"35","19",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-07",,"43","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-08",,"33","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-09",,"34","18",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-10",,"50","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-11",,"52","42",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-12",,"55","30",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-13",,"35","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-14",,"46","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-15",,"50","39",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-16",,"56","37",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-17",,"38","27",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-18",,"45","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-19",,"46","23",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-20",,"59","41",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-21",,"65","41",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-22",,"58","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-23",,"39","33",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-24",,"54","38",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-25",,"45","41",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-26",,"50","30",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-27",,"50","26",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-02-28",,"52","37",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-01",,"58","35",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-02",,"46","38",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-03",,"50","38",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-04",,"45","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-05",,"44","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-06",,"44","26",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-07",,"38","33",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-08",,"41","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-09",,"42","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-10",,"41","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-11",,"46","31",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-12",,"44","27",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-13",,"39","33",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-14",,"42","32",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-15",,"46","33",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-16",,"41","30",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-17",,"47","28",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-18",,"39","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-19",,"43","27",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-20",,"40","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-21",,"39","33",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-22",,"53","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-23",,"50","35",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-24",,"50","35",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-25",,"46","27",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-26",,"48","25",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-27",,"44","24",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-28",,"48","39",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-29",,"52","40",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-30",,"62","44",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-03-31",,"54","38",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-04-01",,"58","34",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-04-02",,"42","30",
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","2018-04-03",,"43","28",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-01",,"15","-1",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-02",,"23","5",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-03",,"27","-1",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-04",,"25","15",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-05",,"20","6",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-06",,"11","1",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-07",,"16","-14",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-08",,"28","16",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-09",,"41","21",
